Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2010,A,0,C,A,N,EN_WWT_WWDS,KG08,PT,44.2
2011,A,0,C,A,N,EN_WWT_WWDS,KG08,PT,0.0
2012,A,0,C,A,N,EN_WWT_WWDS,KG08,PT,0.0
2013,A,0,C,A,N,EN_WWT_WWDS,KG08,PT,29.8
2014,A,0,C,A,N,EN_WWT_WWDS,KG08,PT,74.8
2015,A,0,C,A,N,EN_WWT_WWDS,KG08,PT,97.1
2016,A,0,C,A,N,EN_WWT_WWDS,KG08,PT,95.4
2017,A,0,C,A,N,EN_WWT_WWDS,KG08,PT,59.4
2018,A,0,C,A,N,EN_WWT_WWDS,KG08,PT,65.4
2019,A,0,C,A,N,EN_WWT_WWDS,KG08,PT,63.0
2010,A,0,C,A,N,EN_WWT_WWDS,KG11,PT,99.1
2011,A,0,C,A,N,EN_WWT_WWDS,KG11,PT,100.0
2012,A,0,C,A,N,EN_WWT_WWDS,KG11,PT,100.0
2013,A,0,C,A,N,EN_WWT_WWDS,KG11,PT,100.0
2014,A,0,C,A,N,EN_WWT_WWDS,KG11,PT,100.0
2015,A,0,C,A,N,EN_WWT_WWDS,KG11,PT,100.0
2016,A,0,C,A,N,EN_WWT_WWDS,KG11,PT,100.0
2017,A,0,C,A,N,EN_WWT_WWDS,KG11,PT,100.0
2018,A,0,C,A,N,EN_WWT_WWDS,KG11,PT,100.0
2019,A,0,C,A,N,EN_WWT_WWDS,KG11,PT,100.0
2010,A,0,C,A,N,EN_WWT_WWDS,KG21,PT,100.0
